"","time.min","Q.S153.CO2","Q.S102.Pres.kPa","Temp.C","Q.S102.O2.kPa","Q.G265.Potential.V","Q.G265.Flow.mL.min","S129.V.V","Q.S102.O2.Pcor","S129.CH4.ppm","Sin","Square","Mode","channel","bit0","bit1","bit2","ManualCh","Manbit0","Manbit1","Manbit2","Graybit0","Graybit1","Graybit2","Mangray0","Mangray1","Mangray2","FlagEv","FlagRef","FlagCycle","SampleTime.min","NoEventPts","CycleNo","NoDwellPts","CO2Event","CO2RefEvent","CO2Ref","difCO2","O2Event","O2RefEvent","O2Ref.ppm","difO2","CH4Event.ppm","CH4RefEvent.ppm","CH4Ref.ppm","difCH4.ppm","TempEvent.C","VCO2.?L.h","VO2.?L.h","RQ","VCO2Event.?L.h","VO2Event.?L.h","RQEvent","Flag1","Flag2","Flag3","Flag4","Flag5","Flag6","Flag7","Flag8","VCO2.1.?L.h","VO2.1.?L.h","RQ.1","difCH4.1.ppm","VCO2.2.?L.h","VO2.2.?L.h","RQ.2","difCH4.2.ppm","VCO2.3.?L.h","VO2.3.?L.h","RQ.3","difCH4.3.ppm","VCO2.4.?L.h","VO2.4.?L.h","RQ.4","difCH4.4.ppm","VCO2.5.?L.h","VO2.5.?L.h","RQ.5","difCH4.5.ppm","VCO2.6.?L.h","VO2.6.?L.h","RQ.6","difCH4.6.ppm","VCO2.7.?L.h","VO2.7.?L.h","RQ.7","difCH4.7.ppm","VCO2.8.?L.h","VO2.8.?L.h","RQ.8","difCH4.8.ppm","CH4.cal","CH4.V","smoothAveVO2","smoothSGVO2","CC"
"42",6.833333333,0.050899536,79.41993695,23.6598631,16.58588556,1.190490723,201.9752898,1.317749023,20.88378082,3.383465285,-0.707106781,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666667
"43",7,0.050695847,79.42043452,23.65841087,16.59044662,1.190643311,202.013881,1.316833496,20.88939292,3.349207103,-0.608761429,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666667
"44",7.166666667,0.049575554,79.41794669,23.66567199,16.58878806,1.190490723,201.9752898,1.319503784,20.88795889,3.44917302,-0.5,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666667
"45",7.333333333,0.052223518,79.41844425,23.66421977,16.58671484,1.190414429,201.9559949,1.315994263,20.88521753,3.317906347,-0.382683432,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.3580286,237.3580286,0.166666667
"46",7.5,0.051714294,79.41794669,23.65405415,16.58505627,1.190338135,201.9367005,1.317138672,20.88325998,3.360724705,-0.258819045,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.2149381,368.2149381,0.166666667
"47",7.666666667,0.052529053,79.41695155,23.64388833,16.58795877,1.189804077,201.8016526,1.323165894,20.88717641,3.586170185,-0.130526192,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.166666667,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481.975357,481.975357,0.166666667
"48",7.833333333,0.050899536,79.41247346,23.6453406,16.58547092,1.190032959,201.8595274,1.330413818,20.88522142,3.857442379,-2.45e-16,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0.166666667,30,1,48,0.055567422,0.055567422,0.055567422,-0.004667886,20.88269613,20.88269613,20.88269613,0.002525292,3.431773271,3.431773271,3.431773271,0.425669108,23.66857627,-565.2102507,237.3580286,2.381256089,-565.2102507,237.3580286,2.381256089,1,NA,NA,NA,NA,NA,NA,NA,-565.2102507,237.3580286,2.381256089,0.425669108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.0343069,430.0343069,0.166666667
"49",8,0.049779243,79.41048319,23.63517459,16.58671484,1.190032959,201.8595274,1.329421997,20.88731132,3.820444343,0.130526192,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055579092,-0.005799848,NA,NA,20.88262633,0.004684989,NA,NA,3.443457748,0.376986595,NA,-702.3777986,531.786075,1.320790129,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,376.1352581,376.1352581,0.166666667
"50",8.166666667,0.050288467,79.41297102,23.63372229,16.58837341,1.198959351,204.1199263,1.322097778,20.8887455,3.546403037,0.258819045,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055590762,-0.005302294,NA,NA,20.88255653,0.006188972,NA,NA,3.455142226,0.091260811,NA,-649.4426817,786.6379521,0.825592866,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318.2562499,318.2562499,0.166666667
"51",8.333333333,0.050695847,79.40899049,23.63517459,16.58422699,1.222457886,210.1008514,1.319503784,20.88457099,3.449562037,0.382683432,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055602431,-0.004906585,NA,NA,20.88248673,0.002084255,NA,NA,3.466826703,-0.017264666,NA,-618.3288739,168.8355856,3.662313675,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.9484877,261.9484877,0.166666667
"52",8.5,0.050797691,79.41048319,23.63807919,16.58339771,1.19972229,204.3134191,1.315231323,20.88313411,3.289704577,0.5,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055614101,-0.00481641,NA,NA,20.88241693,0.00071718,NA,NA,3.478511181,-0.188806604,NA,-590.1549712,-44.71727735,13.197471,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5637.59815,-5637.59815,0.166666667
"53",8.666666667,0.053038277,79.41048319,23.6453406,16.58298306,1.200637817,204.545672,1.314926147,20.88261196,3.278290819,0.608761429,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055625771,-0.002587494,NA,NA,20.88234713,0.000264828,NA,NA,3.490195659,-0.21190484,NA,-317.3979602,-42.73578465,7.426983332,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16634.04734,-16634.04734,0.166666667
"54",8.833333333,0.177288918,79.40899049,23.64969739,16.56308023,1.20300293,205.1459692,1.315994263,20.8579408,3.318301348,0.707106781,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055637441,0.121651477,NA,NA,20.88227734,-0.024336531,NA,NA,3.501880136,-0.183578788,NA,14967.1254,166.0093331,90.15833701,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30561.83419,-30561.83419,0.166666667
"55",9,0.385459663,79.40998563,23.64679287,16.25251312,1.203536987,205.2815821,1.319580078,20.46658615,3.452372266,0.79335334,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.05564911,0.329810553,NA,NA,20.88220754,-0.415621383,NA,NA,3.513564614,-0.061192348,NA,40628.29771,-53981.27254,0.752636902,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-46799.35657,-46799.35657,0.166666667
"56",9.166666667,0.469990837,79.4074978,23.6453406,16.06509479,1.20010376,204.410183,1.323547363,20.23120641,3.600864866,0.866025404,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.05566078,0.414330057,NA,NA,20.88213774,-0.650931323,NA,NA,3.525249092,0.075615775,NA,50832.11247,-87493.18016,0.580983711,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-62364.59253,-62364.59253,0.166666667
"57",9.333333333,0.477832886,79.40799536,23.64969739,16.03897232,1.203155518,205.1847134,1.320953369,20.19818313,3.503822318,0.923879533,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.05567245,0.422160436,NA,NA,20.88206794,-0.683884812,NA,NA,3.536933569,-0.033111252,NA,51990.44916,-92697.93393,0.560858769,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-75577.78485,-75577.78485,0.166666667
"58",9.5,0.470398216,79.4074978,23.64679287,16.04519196,1.201171875,204.6811839,1.320724487,20.20614224,3.495283632,0.965925826,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055684119,0.414714097,NA,NA,20.88199814,-0.675855898,NA,NA,3.548618047,-0.053334415,NA,50948.35162,-91465.51064,0.557022546,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86272.6777,-86272.6777,0.166666667
"59",9.666666667,0.468870544,79.40700023,23.64098377,16.05514337,1.201477051,204.7586295,1.323318481,20.21880102,3.592326735,0.991444861,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055695789,0.413174755,NA,NA,20.88192834,-0.663127322,NA,NA,3.560302524,0.032024211,NA,50777.7515,-89573.49349,0.566883679,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89879.45402,-89879.45402,0.166666667
"60",9.833333333,0.468259476,79.40351727,23.64098377,16.05514337,1.198883057,204.1005796,1.325454712,20.2196879,3.672387627,1,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055707459,0.412552017,NA,NA,20.88185854,-0.662170644,NA,NA,3.571987002,0.100400625,NA,50538.28285,-89157.64106,0.566841857,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-89612.74915,-89612.74915,0.166666667
"61",10,0.460417427,79.40401483,23.63807919,16.05472873,1.201171875,204.6811839,1.323699951,20.219039,3.606730158,0.991444861,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055719129,0.404698299,NA,NA,20.88178874,-0.66274974,NA,NA,3.58367148,0.023058678,NA,49718.12421,-89755.68495,0.5539273,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88620.07292,-88620.07292,0.166666667
"62",10.16666667,0.453593826,79.40401483,23.63807919,16.06302158,1.199264526,204.1973179,1.319885254,20.22948287,3.464046556,0.965925826,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055730798,0.397863028,NA,NA,20.88171895,-0.652236078,NA,NA,3.595355957,-0.131309401,NA,48762.89696,-88136.40477,0.553266236,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-87499.23931,-87499.23931,0.166666667
"63",10.33333333,0.444631485,79.40351727,23.64969739,16.07172906,1.199264526,204.1973179,1.321487427,20.24057576,3.523995751,0.923879533,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055742468,0.388889017,NA,NA,20.88164915,-0.64107339,NA,NA,3.607040435,-0.083044684,NA,47663.26981,-86697.96199,0.549762286,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86432.17392,-86432.17392,0.166666667
"64",10.5,0.436993126,79.40650266,23.6555064,16.08292441,1.19972229,204.3134191,1.326370239,20.25391356,3.706492551,0.866025404,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055754138,0.381238988,NA,NA,20.88157935,-0.62766579,NA,NA,3.618724913,0.087767638,NA,46752.17809,-84917.32717,0.550561112,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85525.25085,-85525.25085,0.166666667
"65",10.66666667,0.434039627,79.40849293,23.66421977,16.09411975,1.203460693,205.2622075,1.33354187,20.26750434,3.974629698,0.79335334,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055765807,0.37827382,NA,NA,20.88150955,-0.614005208,NA,NA,3.63040939,0.344220308,NA,46603.37249,-83281.58106,0.559587989,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85047.04039,-85047.04039,0.166666667
"66",10.83333333,0.439131866,79.40849293,23.66276755,16.09577832,1.203079224,205.1653411,1.332397461,20.269593,3.931827031,0.707106781,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055777477,0.383354389,NA,NA,20.88143975,-0.611846754,NA,NA,3.642093868,0.289733163,NA,47206.30034,-82741.35378,0.570528499,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-85341.0304,-85341.0304,0.166666667
"67",11,0.450742172,79.40650266,23.6671242,16.08665619,1.204223633,205.4559751,1.332397461,20.25861315,3.931925579,0.608761429,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055789147,0.394953025,NA,NA,20.88136995,-0.622756803,NA,NA,3.653778345,0.278147234,NA,48702.93346,-84181.05011,0.578549845,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86472.25176,-86472.25176,0.166666667
"68",11.16666667,0.466629959,79.40202457,23.672933,16.06675336,1.207351685,206.2509092,1.33392334,20.23468979,3.989222203,0.5,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055800817,0.410829143,NA,NA,20.88130015,-0.646610364,NA,NA,3.665462823,0.323759379,NA,50856.60302,-87719.16545,0.579766152,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-88121.4678,-88121.4678,0.166666667
"69",11.33333333,0.481091919,79.39903917,23.67583737,16.04311874,1.199798584,204.332771,1.334686279,20.20568374,4.017910706,0.382683432,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055812486,0.425279433,NA,NA,20.88123035,-0.675546617,NA,NA,3.677147301,0.340763405,NA,52156.23016,-90919.63762,0.57365198,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90170.26638,-90170.26638,0.166666667
"70",11.5,0.485980469,79.40500996,23.6845504,16.02860626,1.20300293,205.1459692,1.332855225,20.18588785,3.949121312,0.258819045,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055824156,0.430156313,NA,NA,20.88116055,-0.6952727,NA,NA,3.688831778,0.260289533,NA,52965.10689,-94191.86178,0.562310861,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92184.23576,-92184.23576,0.166666667
"71",11.66666667,0.486795227,79.4074978,23.690359,16.02985019,1.207351685,206.2509092,1.334915161,20.18682194,4.026043351,0.130526192,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055835826,0.430959401,NA,NA,20.88109076,-0.694268813,NA,NA,3.700516256,0.325527096,NA,53349.64479,-94515.90556,0.564451501,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93862.46214,-93862.46214,0.166666667
"72",11.83333333,0.493007759,79.39754647,23.69761966,16.02777698,1.221694946,209.9059739,1.337814331,20.18674089,4.134996329,3.67e-16,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055847495,0.437160264,NA,NA,20.88102096,-0.694280069,NA,NA,3.712200734,0.422795596,NA,55075.60531,-95986.50894,0.573784857,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94818.81216,-94818.81216,0.166666667
"73",12,0.494128052,79.39207324,23.69907177,16.01492307,1.201629639,204.797355,1.335296631,20.17194212,4.041096051,-0.130526192,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055859165,0.438268887,NA,NA,20.88095116,-0.709009034,NA,NA,3.723885211,0.31721084,NA,53872.35819,-95901.96479,0.561744051,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95120.58528,-95120.58528,0.166666667
"74",12.16666667,0.488628433,79.39058054,23.69907177,16.01658163,1.206893921,206.1345285,1.335296631,20.17441052,4.041172031,-0.258819045,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055870835,0.432757598,NA,NA,20.88088136,-0.706470837,NA,NA,3.735569689,0.305602343,NA,53542.67353,-96311.2155,0.55593394,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94780.13018,-94780.13018,0.166666667
"75",12.33333333,0.484350952,79.39406351,23.70633231,16.02238663,1.198272705,203.9458227,1.335296631,20.1808371,4.040994748,-0.382683432,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055882505,0.428468448,NA,NA,20.88081156,-0.699974456,NA,NA,3.747254166,0.293740582,NA,52449.16578,-94422.33208,0.555474162,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94288.12768,-94288.12768,0.166666667
"76",12.5,0.479869781,79.39356594,23.72230512,16.02943555,1.198806763,204.0812334,1.333084106,20.18984203,3.958252693,-0.5,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055894174,0.423975607,NA,NA,20.88074176,-0.69089973,NA,NA,3.758938644,0.199314048,NA,51933.53744,-93225.73,0.557073004,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93555.18352,-93555.18352,0.166666667
"77",12.66666667,0.473148026,79.39754647,23.73972944,16.04228946,1.203842163,205.3590855,1.338653564,20.20501914,4.166389279,-0.608761429,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055905844,0.417242182,NA,NA,20.88067196,-0.675652825,NA,NA,3.770623122,0.395766158,NA,51428.47427,-91653.92748,0.561115881,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92878.29408,-92878.29408,0.166666667
"78",12.83333333,0.473962784,79.40202457,23.74989336,16.0427041,1.20803833,206.4255116,1.336746216,20.20440183,4.094810715,-0.707106781,-1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0.166666667,NA,1,NA,NA,NA,0.055917514,0.41804527,NA,NA,20.88060216,-0.676200338,NA,NA,3.782307599,0.312503116,NA,51794.99426,-92189.30737,0.561832991,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92586.06969,-92586.06969,0.166666667
